OMRÅDE;KØN;ALDER;INDVLAND;STATSB;TID;INDHOLD
000;2;46;5180;5180;2009;10
000;2;46;5180;5999;2009;2
000;2;46;5244;5100;2009;1
000;2;46;5272;5244;2009;1
000;2;46;5306;5306;2009;1
000;2;46;5314;5314;2009;1
000;2;46;5316;5316;2009;1
000;2;46;5374;5100;2009;1
000;2;46;5390;5100;2009;5
000;2;46;5390;5142;2009;1
000;2;46;5390;5390;2009;2
000;2;46;5404;5100;2009;1
000;2;46;5408;5408;2009;1
000;2;46;5410;5100;2009;1
000;2;46;5436;5436;2009;3
000;2;46;5442;5100;2009;1
000;2;46;5444;5110;2009;1
000;2;46;5448;5100;2009;3
000;2;46;5448;5448;2009;2
000;2;46;5458;5458;2009;1
000;2;46;5464;5100;2009;1
000;2;46;5464;5408;2009;1
000;2;46;5468;5100;2009;1
000;2;46;5474;5474;2009;1
000;2;46;5482;5100;2009;1
000;2;55;5328;5100;2009;1
000;2;55;5390;5100;2009;4
000;2;55;5390;5142;2009;1
000;2;55;5390;5180;2009;1
000;2;55;5390;5390;2009;4
000;2;55;5408;5408;2009;1
000;2;55;5416;5100;2009;1
000;2;55;5434;5100;2009;1
000;2;55;5448;5448;2009;1
000;2;46;5778;5778;2009;1
000;2;46;5901;5100;2009;2
000;2;47;5101;5100;2009;13
000;2;47;5104;5104;2009;1
000;2;47;5105;5105;2009;3
000;2;47;5109;5100;2009;1
000;2;47;5110;5100;2009;2
000;2;47;5110;5110;2009;4
000;2;47;5120;5100;2009;8
000;2;47;5120;5120;2009;5
000;2;47;5126;5100;2009;1
000;2;47;5128;5128;2009;3
000;2;47;5130;5100;2009;1
000;2;47;5130;5130;2009;2
000;2;47;5130;5314;2009;1
000;2;47;5134;5100;2009;1
000;2;47;5140;5100;2009;1
000;2;47;5140;5140;2009;3
000;2;47;5140;5170;2009;1
000;2;47;5154;5154;2009;15
000;2;47;5156;5156;2009;1
000;2;47;5158;5158;2009;3
000;2;47;5160;5180;2009;1
000;2;47;5164;5100;2009;3
000;2;47;5164;5164;2009;2
000;2;47;5170;5100;2009;3
000;2;45;5390;5100;2009;9
000;2;45;5390;5105;2009;1
000;2;45;5390;5390;2009;1
000;2;45;5390;5484;2009;1
000;2;45;5390;5611;2009;1
000;2;45;5402;5100;2009;1
000;2;45;5403;5100;2009;1
000;2;45;5404;5404;2009;2
000;2;45;5418;5418;2009;2
000;2;45;5432;5432;2009;1
000;2;45;5436;5436;2009;3
000;2;45;5438;5100;2009;1
000;2;45;5438;5438;2009;1
000;2;45;5444;5100;2009;1
000;2;45;5448;5100;2009;1
000;2;45;5448;5448;2009;5
000;2;53;5502;5100;2009;4
000;2;53;5607;5607;2009;1
000;2;53;5609;5609;2009;1
000;2;55;5474;5100;2009;1
000;2;55;5492;5100;2009;1
000;2;55;5492;5492;2009;1
000;2;56;5306;5306;2009;1
000;2;56;5390;5390;2009;4
000;2;56;5392;5100;2009;1
000;2;56;5392;5392;2009;1
000;2;56;5404;5404;2009;1
000;2;56;5436;5103;2009;1
000;2;56;5448;5448;2009;1
000;2;56;5454;5100;2009;1
000;2;56;5478;5110;2009;1
000;2;56;5487;5100;2009;1
000;2;56;5492;5100;2009;1
000;2;56;5492;5492;2009;1
000;2;56;5496;5100;2009;1
000;2;56;5502;5170;2009;1
000;2;70;5172;5172;2010;1
000;2;70;5180;5100;2010;3
000;2;70;5180;5180;2010;1
000;2;70;5182;5100;2010;1
000;2;70;5262;5100;2010;1
000;2;70;5392;5100;2010;1
000;2;70;5404;5404;2010;2
000;2;70;5492;5100;2010;1
000;2;70;5492;5492;2010;1
000;2;70;5700;5700;2010;1
000;2;70;5901;5100;2010;1
000;2;71;5101;5100;2010;2
000;2;71;5110;5110;2010;2
000;2;71;5120;5100;2010;1
000;2;39;5403;5100;2010;2
000;2;39;5404;5404;2010;1
000;2;39;5414;5414;2010;1
000;2;39;5418;5418;2010;1
000;2;39;5432;5100;2010;1
000;2;72;5140;5140;2010;1
000;2;72;5160;5100;2010;1
000;2;72;5170;5100;2010;1
000;2;72;5180;5100;2010;1
000;2;72;5180;5180;2010;1
000;2;72;5390;5390;2010;1
000;2;72;5486;5100;2010;1
000;2;73;5110;5100;2010;1
000;2;73;5120;5100;2010;2
000;2;73;5130;5100;2010;4
000;2;73;5154;5154;2010;1
000;2;73;5164;5100;2010;2
000;2;73;5170;5100;2010;1
000;2;73;5172;5172;2010;1
000;2;73;5404;5404;2010;1
000;2;74;5101;5100;2010;1
000;2;74;5110;5100;2010;2
000;2;74;5110;5110;2010;1
000;2;74;5120;5100;2010;4
000;2;74;5130;5100;2010;1
000;2;74;5164;5100;2010;3
000;2;74;5164;5164;2010;1
000;2;74;5180;5100;2010;1
000;2;74;5246;5246;2010;1
000;2;74;5314;5314;2010;1
000;2;39;5901;5100;2010;4
000;2;4;5101;5100;2010;6
000;2;4;5105;5105;2010;10
000;2;4;5110;5100;2010;7
000;2;4;5110;5110;2010;5
000;2;4;5120;5100;2010;29
000;2;4;5120;5120;2010;4
000;2;76;5130;5100;2010;1
000;2;76;5130;5130;2010;1
000;2;76;5502;5100;2010;1
000;2;77;5120;5100;2010;2
000;2;77;5120;5700;2010;1
000;2;77;5757;5152;2010;1
000;2;78;5120;5120;2010;1
000;2;78;5130;5130;2010;1
000;2;78;5150;5100;2010;1
000;2;78;5164;5100;2010;1
000;2;78;5262;5100;2010;1
000;2;79;5110;5100;2010;1
000;2;79;5120;5100;2010;1
000;2;79;5120;5120;2010;1
000;2;79;5130;5100;2010;1
000;2;79;5140;5180;2010;1
000;2;79;5164;5100;2010;2
000;2;79;5180;5180;2010;1
000;2;79;5314;5100;2010;1
000;2;79;5901;5100;2010;2
000;2;8;5101;5100;2010;12
000;2;8;5104;5180;2010;1
000;2;8;5105;5100;2010;1
000;2;8;5105;5105;2010;6
000;2;8;5110;5100;2010;4
000;2;4;5244;5100;2010;1
000;2;4;5244;5130;2010;1
000;2;4;5266;5100;2010;2
000;2;7;5432;5432;2010;2
000;2;7;5436;5100;2010;1
000;2;7;5436;5436;2010;1
000;2;7;5438;5404;2010;1
000;2;7;5444;5444;2010;2
000;2;7;5448;5100;2010;4
000;2;7;5448;5448;2010;1
000;2;7;5456;5100;2010;5
000;2;7;5456;5456;2010;1
000;2;7;5457;5100;2010;1
000;2;4;5268;5268;2010;1
000;2;4;5269;5100;2010;1
000;2;4;5282;5100;2010;1
000;2;4;5287;5100;2010;1
000;2;4;5287;5279;2010;1
000;2;4;5289;5100;2010;1
000;2;4;5306;5100;2010;3
000;2;4;5306;5999;2010;1
000;2;39;5436;5436;2010;1
000;2;39;5438;5438;2010;7
000;2;39;5444;5444;2010;1
000;2;39;5448;5100;2010;4
000;2;39;5448;5448;2010;3
000;2;39;5448;5999;2010;1
000;2;39;5456;5100;2010;1
000;2;39;5458;5458;2010;1
000;2;39;5464;5408;2010;2
000;2;39;5466;5100;2010;1
000;2;39;5468;5468;2010;2
000;2;39;5472;5472;2010;1
000;1;75;5502;5502;2010;1
000;1;76;5120;5100;2010;1
000;1;76;5130;5100;2010;2
000;1;76;5164;5100;2010;3
000;1;76;5316;5100;2010;1
000;1;76;5404;5404;2010;1
000;1;76;5442;5180;2010;1
000;1;76;5492;5100;2010;1
000;1;77;5120;5100;2010;1
000;1;77;5130;5100;2010;1
000;1;77;5150;5150;2010;1
000;1;77;5164;5100;2010;2
000;1;77;5468;5100;2010;1
000;1;77;5472;5472;2010;1
000;1;77;5492;5100;2010;1
000;1;78;5120;5100;2010;2
000;1;78;5120;5120;2010;3
000;1;78;5130;5100;2010;2
000;2;39;5474;5474;2010;6
000;2;39;5482;5100;2010;3
000;2;39;5484;5100;2010;1
000;2;39;5486;5486;2010;2
000;2;39;5492;5492;2010;16
000;2;39;5492;5999;2010;1
000;2;39;5496;5100;2010;2
000;2;39;5502;5100;2010;6
000;2;39;5502;5502;2010;4
000;2;39;5609;5100;2010;1
000;2;39;5609;5609;2010;2
000;2;39;5611;5611;2010;7
000;2;39;5700;5700;2010;3
000;2;39;5704;5704;2010;2
000;2;39;5706;5404;2010;1
000;2;39;5706;5706;2010;1
000;2;39;5716;5170;2010;1
000;2;39;5754;5754;2010;2
000;2;39;5756;5756;2010;1
000;2;39;5757;5757;2010;2
000;2;39;5761;5761;2010;1
000;2;39;5776;5100;2010;1
000;2;45;5468;5100;2010;1
000;2;45;5468;5468;2010;4
000;2;45;5472;5100;2010;1
000;2;45;5474;5474;2010;1
000;2;45;5482;5100;2010;2
000;2;45;5484;5120;2010;1
000;2;45;5486;5486;2010;2
000;2;45;5492;5100;2010;1
000;2;4;5126;5100;2010;1
000;2;4;5128;5128;2010;6
000;2;4;5130;5100;2010;3
000;2;4;5130;5130;2010;3
000;2;4;5130;5314;2010;1
000;2;4;5130;5404;2010;1
000;2;4;5130;5999;2010;1
000;2;4;5140;5140;2010;2
000;2;4;5150;5100;2010;1
000;2;4;5150;5150;2010;1
000;2;4;5154;5154;2010;13
000;2;4;5154;5999;2010;1
000;2;4;5158;5158;2010;9
000;2;4;5160;5100;2010;4
000;2;4;5160;5180;2010;1
000;2;4;5164;5100;2010;2
000;2;4;5164;5104;2010;1
000;2;4;5164;5164;2010;2
000;2;4;5164;5170;2010;1
000;2;4;5170;5100;2010;18
000;2;4;5170;5170;2010;5
000;2;4;5172;5100;2010;1
000;2;4;5172;5172;2010;1
000;2;4;5174;5100;2010;1
000;2;4;5174;5174;2010;1
000;2;4;5174;5999;2010;1
000;2;4;5180;5100;2010;5
000;2;4;5180;5120;2010;1
000;2;4;5180;5180;2010;6
000;2;4;5182;5100;2010;1
000;2;4;5182;5999;2010;1
000;2;4;5214;5100;2010;3
000;2;4;5214;5214;2010;1
000;2;4;5234;5234;2010;1
000;2;46;5158;5158;2010;2
000;2;46;5160;5100;2010;2
000;2;46;5164;5100;2010;1
000;2;46;5164;5164;2010;1
000;2;46;5164;5170;2010;1
000;2;46;5170;5100;2010;6
000;2;46;5170;5170;2010;4
000;2;46;5170;5180;2010;1
000;2;46;5172;5100;2010;2
000;2;46;5172;5172;2010;4
000;2;4;5348;5100;2010;1
000;2;4;5354;5100;2010;1
000;2;4;5356;5120;2010;1
000;2;4;5374;5100;2010;2
000;2;4;5390;5100;2010;15
000;2;4;5390;5390;2010;4
000;2;4;5403;5100;2010;3
000;2;4;5404;5404;2010;7
000;2;4;5410;5432;2010;1
000;2;4;5414;5414;2010;2
000;2;4;5418;5100;2010;2
000;2;4;5424;5424;2010;1
000;2;4;5432;5100;2010;1
000;2;4;5432;5140;2010;1
000;2;4;5432;5432;2010;5
000;2;4;5436;5100;2010;1
000;2;4;5436;5436;2010;1
000;2;4;5438;5404;2010;1
000;2;4;5438;5438;2010;2
000;2;4;5442;5100;2010;1
000;2;4;5444;5100;2010;1
000;2;4;5448;5100;2010;6
000;2;4;5448;5170;2010;1
000;2;4;5448;5448;2010;6
000;2;4;5456;5100;2010;1
000;2;4;5457;5100;2010;1
000;2;4;5458;5100;2010;1
000;2;4;5458;5414;2010;1
000;2;4;5464;5464;2010;1
000;2;4;5468;5100;2010;4
000;2;4;5468;5468;2010;1
000;2;4;5472;5100;2010;2
000;2;4;5472;5472;2010;3
000;2;4;5474;5100;2010;1
000;2;46;5486;5486;2010;1
000;2;46;5492;5100;2010;1
000;1;78;5164;5100;2010;5
000;1;78;5170;5100;2010;1
000;1;78;5297;5110;2010;1
000;1;78;5314;5314;2010;1
000;1;78;5776;5100;2010;1
000;1;79;5120;5100;2010;1
000;1;79;5120;5120;2010;1
000;1;79;5180;5100;2010;1
000;1;79;5390;5100;2010;1
000;1;79;5468;5468;2010;1
000;1;8;5101;5100;2010;10
000;1;8;5105;5100;2010;1
000;2;45;5154;5154;2010;16
000;2;45;5158;5100;2010;1
000;2;45;5158;5158;2010;5
000;2;45;5160;5100;2010;2
000;2;46;5492;5180;2010;1
000;2;46;5492;5492;2010;6
000;2;46;5492;5999;2010;1
000;2;46;5496;5100;2010;1
000;2;46;5496;5140;2010;1
000;2;46;5502;5100;2010;3
000;2;46;5607;5607;2010;1
000;2;46;5609;5609;2010;1
000;2;46;5611;5611;2010;10
000;2;46;5704;5100;2010;1
000;2;46;5750;5750;2010;1
000;2;45;5492;5492;2010;12
000;2;45;5492;5999;2010;1
000;2;45;5496;5100;2010;1
000;2;45;5502;5170;2010;2
000;2;45;5609;5609;2010;1
000;2;45;5611;5611;2010;3
000;2;45;5700;5700;2010;1
000;2;45;5704;5704;2010;1
000;2;45;5752;5778;2010;1
000;2;45;5754;5100;2010;1
000;2;45;5776;5104;2010;1
000;2;45;5778;5778;2010;1
000;2;45;5164;5100;2010;3
000;2;45;5164;5164;2010;1
000;2;45;5164;5514;2010;1
000;2;45;5170;5100;2010;7
000;2;45;5170;5130;2010;1
000;2;45;5170;5170;2010;4
000;2;45;5172;5100;2010;1
000;2;45;5172;5172;2010;1
000;2;45;5174;5100;2010;1
000;2;45;5174;5174;2010;2
000;2;45;5180;5100;2010;7
000;2;45;5180;5164;2010;1
000;2;45;5180;5170;2010;1
000;2;45;5180;5180;2010;5
000;2;45;5207;5100;2010;1
000;2;45;5228;5100;2010;1
000;2;45;5246;5100;2010;1
000;2;45;5262;5100;2010;1
000;2;45;5269;5100;2010;1
000;2;45;5287;5278;2010;1
000;2;45;5306;5306;2010;1
000;2;45;5316;5316;2010;1
000;2;45;5345;5100;2010;1
000;2;45;5366;5366;2010;1
000;2;45;5901;5100;2010;1
000;2;45;5999;5100;2010;1
000;2;46;5101;5100;2010;12
000;2;46;5105;5105;2010;3
000;2;46;5108;5100;2010;1
000;2;46;5110;5100;2010;2
000;2;46;5110;5110;2010;3
000;2;46;5110;5999;2010;1
000;2;46;5120;5100;2010;7
000;2;46;5120;5120;2010;6
000;2;46;5120;5154;2010;1
000;2;46;5120;5172;2010;1
000;2;46;5126;5100;2010;1
000;2;46;5126;5126;2010;1
000;2;46;5126;5180;2010;1
000;2;46;5126;5390;2010;1
000;2;46;5128;5128;2010;3
000;2;46;5130;5100;2010;1
000;2;46;5134;5100;2010;1
000;2;46;5140;5140;2010;2
000;2;46;5142;5100;2010;1
000;2;46;5142;5142;2010;2
000;2;46;5150;5474;2010;1
000;2;46;5154;5100;2010;1
000;2;46;5154;5154;2010;17
000;2;46;5154;5999;2010;1
000;2;46;5156;5100;2010;1
000;2;54;5448;5100;2010;2
000;2;54;5448;5448;2010;1
000;2;54;5456;5100;2010;1
000;2;54;5458;5100;2010;1
000;2;54;5468;5100;2010;1
000;2;54;5472;5100;2010;1
000;2;54;5474;5474;2010;1
000;2;54;5482;5100;2010;2
000;2;54;5482;5110;2010;1
000;2;54;5486;5105;2010;1
000;2;54;5492;5492;2010;2
000;2;54;5502;5502;2010;3
000;2;46;5174;5174;2010;1
000;2;46;5174;5180;2010;1
000;2;46;5180;5100;2010;2
000;2;46;5180;5180;2010;12
000;2;46;5182;5100;2010;1
000;2;46;5182;5182;2010;3
000;2;46;5222;5222;2010;1
000;2;46;5228;5228;2010;1
000;2;46;5240;5240;2010;2
000;2;46;5244;5100;2010;1
000;2;46;5272;5100;2010;1
000;2;46;5272;5170;2010;1
000;2;46;5282;5236;2010;1
000;2;46;5287;5999;2010;1
000;2;46;5295;5999;2010;1
000;2;46;5296;5100;2010;1
000;2;46;5306;5100;2010;1
000;2;46;5306;5999;2010;1
000;2;46;5314;5100;2010;1
000;2;46;5324;5324;2010;1
000;2;46;5366;5366;2010;1
000;2;46;5390;5100;2010;9
000;2;46;5390;5390;2010;4
000;2;46;5403;5100;2010;1
000;2;46;5403;5130;2010;1
000;2;46;5432;5100;2010;3
000;2;46;5432;5432;2010;1
000;2;46;5436;5436;2010;1
000;2;46;5438;5100;2010;1
000;2;46;5438;5438;2010;1
000;2;46;5442;5100;2010;1
000;2;46;5442;5442;2010;1
000;2;46;5444;5100;2010;1
000;2;46;5446;5100;2010;1
000;2;46;5448;5100;2010;2
000;2;46;5448;5234;2010;1
000;2;46;5448;5448;2010;6
000;2;46;5464;5100;2010;1
000;2;46;5474;5474;2010;1
000;2;55;5328;5100;2010;1
000;2;55;5390;5100;2010;3
000;2;55;5390;5306;2010;1
000;2;55;5390;5390;2010;2
000;2;55;5392;5999;2010;1
000;2;55;5404;5404;2010;1
000;2;55;5418;5100;2010;1
000;2;55;5448;5100;2010;1
000;2;55;5448;5448;2010;1
000;2;46;5778;5778;2010;2
000;2;46;5901;5100;2010;2
000;2;46;5999;5100;2010;1
000;2;47;5101;5100;2010;14
000;2;47;5105;5105;2010;1
000;2;47;5110;5100;2010;4
000;2;47;5110;5110;2010;3
000;2;47;5120;5100;2010;8
000;2;47;5120;5120;2010;4
000;2;47;5120;5448;2010;1
000;2;47;5126;5100;2010;1
000;2;47;5126;5126;2010;1
000;2;47;5128;5128;2010;1
000;2;47;5128;5999;2010;1
000;2;47;5130;5100;2010;3
000;2;47;5130;5130;2010;1
000;2;47;5134;5100;2010;1
000;2;47;5140;5100;2010;1
000;2;47;5140;5140;2010;2
000;2;47;5142;5100;2010;1
000;2;47;5150;5100;2010;2
000;2;47;5150;5150;2010;3
000;2;47;5154;5154;2010;9
000;2;47;5158;5158;2010;3
000;2;47;5160;5100;2010;2
000;2;47;5160;5104;2010;1
000;2;47;5160;5160;2010;1
000;2;47;5160;5180;2010;1
000;2;47;5164;5100;2010;6
000;2;47;5170;5100;2010;5
000;2;45;5374;5374;2010;1
000;2;45;5390;5100;2010;10
000;2;45;5390;5390;2010;3
000;2;45;5403;5100;2010;1
000;2;45;5404;5404;2010;1
000;2;45;5406;5432;2010;1
000;2;45;5414;5414;2010;1
000;2;45;5418;5100;2010;1
000;2;45;5418;5110;2010;1
000;2;45;5432;5432;2010;1
000;2;45;5436;5436;2010;2
000;2;45;5438;5438;2010;2
000;2;45;5442;5100;2010;1
000;2;45;5444;5100;2010;2
000;2;45;5444;5444;2010;2
000;2;45;5448;5448;2010;1
000;2;45;5448;5999;2010;1
000;2;53;5492;5999;2010;1
000;2;53;5502;5514;2010;1
000;2;53;5611;5611;2010;1
000;2;53;5704;5100;2010;1
000;2;56;5281;5100;2010;1
000;2;56;5314;5390;2010;1
000;2;56;5390;5100;2010;1
000;2;56;5390;5104;2010;1
000;2;56;5390;5390;2010;3
000;2;56;5403;5100;2010;2
000;2;56;5414;5414;2010;1
000;2;56;5448;5100;2010;1
000;2;56;5474;5100;2010;1
000;2;56;5474;5474;2010;1
000;2;56;5492;5492;2010;2
000;2;54;5164;5100;2014;3
000;2;54;5164;5164;2014;1
000;2;54;5170;5100;2014;1
000;2;54;5170;5170;2014;2
000;2;54;5172;5100;2014;2
000;2;54;5172;5486;2014;1
000;2;54;5174;5174;2014;1
000;2;54;5180;5100;2014;4
000;2;54;5180;5180;2014;2
000;2;54;5207;5100;2014;1
000;2;54;5228;5228;2014;2
000;2;54;5258;5258;2014;1
000;2;54;5269;5100;2014;1
000;2;54;5272;5100;2014;1
000;2;54;5306;5100;2014;1
000;2;54;5390;5100;2014;5
000;2;54;5390;5170;2014;1
000;2;54;5390;5390;2014;1
000;2;54;5403;5100;2014;4
000;2;54;5404;5404;2014;1
000;2;54;5432;5100;2014;1
000;2;7;5462;5462;2014;1
000;2;7;5464;5464;2014;4
000;2;7;5468;5468;2014;1
000;2;7;5472;5472;2014;7
000;2;55;5101;5100;2014;10
000;2;55;5104;5104;2014;1
000;2;55;5105;5105;2014;1
000;2;55;5108;5100;2014;1
000;2;55;5110;5100;2014;5
000;2;55;5110;5110;2014;3
000;2;55;5120;5100;2014;6
000;2;55;5120;5120;2014;1
000;2;55;5128;5128;2014;1
000;2;55;5130;5100;2014;3
000;2;55;5134;5100;2014;1
000;2;55;5140;5140;2014;1
000;2;55;5150;5100;2014;1
000;2;55;5154;5100;2014;1
000;2;55;5154;5154;2014;4
000;2;55;5158;5158;2014;4
000;2;55;5160;5100;2014;1
000;2;55;5164;5100;2014;2
000;2;55;5164;5164;2014;1
000;2;55;5170;5100;2014;2
000;2;55;5180;5100;2014;1
000;2;55;5180;5180;2014;3
000;2;55;5182;5100;2014;1
000;2;55;5182;5182;2014;1
000;2;55;5262;5100;2014;1
000;2;55;5289;5289;2014;1
000;2;55;5302;5100;2014;1
000;2;55;5306;5156;2014;1
000;2;71;5130;5100;2014;2
000;2;71;5130;5160;2014;1
000;2;71;5160;5100;2014;1
000;2;71;5164;5100;2014;8
000;2;71;5170;5100;2014;1
000;2;71;5180;5100;2014;2
000;2;71;5182;5100;2014;1
000;2;71;5262;5100;2014;1
000;2;71;5266;5100;2014;1
000;2;71;5474;5100;2014;1
000;2;55;5492;5492;2014;2
000;2;55;5502;5100;2014;2
000;2;55;5611;5611;2014;3
000;2;55;5706;5706;2014;1
000;2;55;5754;5754;2014;1
000;2;55;5776;5100;2014;1
000;2;55;5776;5776;2014;1
000;2;55;5901;5100;2014;1
000;2;56;5101;5100;2014;17
000;2;56;5104;5100;2014;1
000;2;56;5110;5100;2014;2
000;2;56;5120;5100;2014;7
000;2;56;5120;5120;2014;3
000;2;56;5126;5100;2014;1
000;2;56;5126;5128;2014;1
000;2;56;5126;5180;2014;1
000;2;56;5128;5128;2014;4
000;2;56;5134;5134;2014;1
000;2;56;5140;5100;2014;2
000;2;56;5140;5140;2014;1
000;2;56;5150;5100;2014;1
000;2;56;5154;5154;2014;6
000;2;56;5158;5158;2014;2
000;2;56;5164;5100;2014;1
000;2;56;5164;5164;2014;2
000;2;56;5170;5100;2014;1
000;2;56;5170;5110;2014;1
000;2;56;5170;5170;2014;4
000;2;56;5172;5100;2014;1
000;2;56;5174;5100;2014;1
000;2;56;5174;5174;2014;2
000;2;56;5180;5100;2014;5
000;2;56;5180;5180;2014;2
000;2;56;5262;5100;2014;1
000;2;74;5502;5100;2014;1
000;2;74;5901;5100;2014;1
000;2;75;5103;5103;2014;1
000;2;75;5110;5100;2014;1
000;2;75;5110;5110;2014;1
000;2;75;5120;5100;2014;3
000;2;75;5126;5100;2014;1
000;2;75;5130;5100;2014;5
000;2;75;5160;5100;2014;2
000;2;75;5164;5100;2014;3
000;2;56;5609;5609;2014;1
000;2;56;5611;5611;2014;2
000;2;56;5704;5704;2014;1
000;2;56;5901;5100;2014;2
000;2;57;5101;5100;2014;11
000;2;57;5104;5104;2014;1
000;2;57;5105;5100;2014;1
000;2;57;5105;5105;2014;1
000;2;57;5108;5100;2014;1
000;2;57;5110;5100;2014;2
000;2;57;5110;5110;2014;5
000;2;57;5120;5100;2014;10
000;2;57;5126;5100;2014;2
000;2;57;5130;5100;2014;2
000;2;57;5140;5100;2014;1
000;2;57;5142;5100;2014;1
000;2;57;5154;5154;2014;6
000;2;57;5158;5158;2014;5
000;2;57;5160;5160;2014;1
000;2;57;5164;5100;2014;1
000;2;57;5164;5164;2014;1
000;2;57;5170;5100;2014;1
000;2;57;5170;5170;2014;2
000;2;57;5172;5172;2014;2
000;2;57;5174;5174;2014;2
000;2;57;5180;5100;2014;3
000;2;57;5180;5180;2014;2
000;2;57;5244;5100;2014;1
000;2;57;5272;5100;2014;1
000;2;75;5180;5100;2014;2
000;2;75;5289;5289;2014;1
000;2;75;5314;5314;2014;1
000;2;75;5390;5100;2014;1
000;2;75;5486;5486;2014;1
000;2;75;5901;5100;2014;1
000;2;76;5110;5100;2014;1
000;2;76;5120;5100;2014;1
000;2;7;5474;5474;2014;4
000;2;7;5478;5478;2014;1
000;2;7;5482;5482;2014;1
000;2;7;5486;5103;2014;3
000;2;7;5486;5486;2014;31
000;2;7;5492;5492;2014;4
000;2;7;5502;5100;2014;3
000;2;7;5502;5110;2014;1
000;2;7;5502;5502;2014;1
000;2;7;5474;5474;2012;1
000;2;7;5482;5100;2012;1
000;2;7;5486;5100;2012;3
000;2;7;5486;5103;2012;1
000;2;7;5486;5486;2012;10
000;2;7;5492;5100;2012;3
000;2;7;5492;5492;2012;6
000;2;7;5496;5100;2012;1
000;2;7;5502;5100;2012;1
000;2;7;5502;5502;2012;1
000;2;7;5514;5100;2012;3
000;2;7;5607;5100;2012;1
000;2;7;5609;5609;2012;2
000;2;7;5611;5142;2012;1
000;2;7;5611;5611;2012;1
000;2;7;5700;5700;2012;5
000;2;7;5704;5704;2012;1
000;2;7;5778;5100;2012;1
000;2;71;5502;5100;2012;1
000;2;71;5754;5754;2012;1
000;2;72;5120;5100;2012;1
000;2;7;5180;5180;2012;7
000;2;7;5182;5182;2012;1
000;2;7;5214;5214;2012;1
000;2;7;5214;5289;2012;1
000;2;7;5228;5100;2012;2
000;2;7;5228;5228;2012;1
000;2;7;5234;5100;2012;1
000;2;7;5238;5238;2012;1
000;2;7;5243;5100;2012;1
000;2;7;5244;5100;2012;2
000;2;7;5258;5100;2012;1
000;2;7;5266;5100;2012;2
000;2;7;5266;5266;2012;1
000;2;7;5272;5100;2012;1
000;2;7;5279;5279;2012;1
000;2;7;5282;5282;2012;1
000;2;7;5289;5289;2012;1
000;2;7;5295;5278;2012;3
000;2;7;5296;5100;2012;1
000;2;7;5296;5296;2012;1
000;2;7;5303;5100;2012;1
000;2;7;5314;5100;2012;1
000;2;7;5314;5314;2012;1
000;2;7;5348;5100;2012;1
000;2;7;5366;5100;2012;1
000;2;7;5366;5366;2012;1
000;2;7;5390;5100;2012;12
000;2;7;5390;5390;2012;2
000;2;7;5403;5100;2012;3
000;2;7;5404;5404;2012;4
000;2;7;5408;5103;2012;2
000;2;7;5416;5416;2012;1
000;2;7;5901;5100;2012;2
000;2;7;5999;5100;2012;1
000;2;70;5101;5100;2012;1
000;2;70;5110;5110;2012;1
000;2;70;5120;5100;2012;3
000;2;70;5130;5100;2012;3
000;2;70;5150;5100;2012;1
000;2;70;5154;5154;2012;1
000;2;70;5158;5158;2012;1
000;2;70;5164;5100;2012;3
000;2;70;5180;5100;2012;2
000;2;70;5289;5289;2012;2
000;2;70;5390;5999;2012;1
000;2;70;5404;5404;2012;1
000;2;70;5448;5100;2012;1
000;2;70;5458;5458;2012;1
000;2;70;5502;5100;2012;1
000;2;70;5514;5100;2012;1
000;2;71;5101;5100;2012;1
000;2;71;5101;5126;2012;1
000;2;71;5120;5100;2012;1
000;2;39;5403;5472;2012;1
000;2;39;5404;5404;2012;1
000;2;39;5414;5414;2012;1
000;2;39;5418;5999;2012;1
000;2;39;5424;5424;2012;1
000;2;39;5432;5100;2012;1
000;2;39;5432;5432;2012;1
000;2;39;5434;5434;2012;1
000;2;39;5436;5100;2012;1
000;2;72;5164;5100;2012;4
000;2;72;5180;5100;2012;1
000;2;72;5262;5100;2012;1
000;2;72;5289;5289;2012;1
000;2;72;5390;5100;2012;1
000;2;72;5390;5999;2012;1
000;2;72;5611;5611;2012;1
000;2;72;5999;5438;2012;1
000;2;73;5110;5100;2012;1
000;2;73;5120;5100;2012;5
000;2;73;5130;5100;2012;5
000;2;73;5156;5100;2012;1
000;2;73;5164;5100;2012;2
000;2;73;5289;5289;2012;2
000;2;73;5408;5103;2012;1
000;2;73;5464;5408;2012;1
